formation_session,Instrument,p_up,rank,initially_selected,execution_eligible,selected_for_target,primary_group,pre_cap_weight,post_cap_stock_weight,post_beta_stock_weight,estimated_pre_scale_volatility,volatility_scale,target_weight,executed_weight,trade_fraction,reason_code
2021-03-05,SPY.P,,,False,True,False,market_hedge,0.0,0.0,0.0,0.1289615238436107,0.7754250804392494,-0.7754250804392493,-0.7754250804392493,1.0,SPY_BETA_HEDGE
2021-04-06,NVDA.OQ,0.4809219825241357,20.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,,,0.06633360523491078,0.06633360523491078,1.0,SELECTED_COUNT_LT_5
2021-04-06,AMD.OQ,0.4724166343992025,23.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,,,0.061831878535659086,0.061831878535659086,1.0,SELECTED_COUNT_LT_5
2021-04-06,AVGO.OQ,0.49805223474732985,13.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,INTC.OQ,0.5165228970610168,8.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,MRVL.OQ,,,False,False,False,gpu_accelerator,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,QCOM.OQ,0.46563227974139293,25.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,TXN.OQ,0.43930083052672675,31.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ADI.OQ,0.45276145513740496,29.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,NXPI.OQ,0.36768430165227084,37.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ON.OQ,,,False,False,False,ai_semiconductor,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,MPWR.OQ,0.3615548552270082,40.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,,,0.06718715865936198,0.06718715865936198,1.0,SELECTED_COUNT_LT_5
2021-04-06,MU.OQ,0.4710038345611916,24.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,WDC.OQ,0.4769123569747125,22.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,,,0.06377491538616063,0.06377491538616063,1.0,SELECTED_COUNT_LT_5
2021-04-06,STX.OQ,0.4830027622227212,17.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,SNDK.OQ,,,False,False,False,memory_hbm_storage,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,NTAP.OQ,0.48594092363064056,16.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,HPE.N,0.5881683086816674,1.0,True,True,False,server_network,0.0,0.0,0.0,,,0.06643983455603497,0.06643983455603497,1.0,SELECTED_COUNT_LT_5
2021-04-06,DELL.N,0.5529249366308355,3.0,True,True,False,server_network,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ANET.N,0.5389390102823646,5.0,False,True,False,server_network,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,CSCO.OQ,0.5644750020104098,2.0,True,True,False,server_network,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,JNPR.N^G25,0.5317678636192281,6.0,False,True,False,server_network,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,CIEN.N,,,False,False,False,server_network,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,MSFT.OQ,0.5042930944810835,10.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,AMZN.OQ,0.4928290720391585,14.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,GOOG.OQ,0.4570767253218971,28.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,META.OQ,0.43054010671403037,33.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ORCL.N,0.4473193851134831,30.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,IBM.N,0.5032978757515545,11.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,NOW.N,0.46032835600560557,27.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.06232290862692457,0.06232290862692457,1.0,SELECTED_COUNT_LT_5
2021-04-06,PLTR.OQ,,,False,False,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,SNPS.OQ,0.3846431279407175,36.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,CDNS.OQ,0.36469653947465985,39.0,False,True,False,cloud_software,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,EQIX.OQ,0.4289604999899805,34.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,DLR.N,0.46241316222810314,26.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,AMT.N,0.4382593516500658,32.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,IRM.N,0.47736107717657256,,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,VRT.N,,,False,False,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ETN.N,0.4807677419887823,21.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,TT.N,0.4999720398318551,12.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,JCI.N,0.5465178988242895,4.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,CARR.N,0.48260997922616966,18.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,TSLA.OQ,0.27186043176849795,42.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.06895371038014177,0.06895371038014177,1.0,SELECTED_COUNT_LT_5
2021-04-06,TER.OQ,0.2944990910700528,41.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.06928729709024324,0.06928729709024324,1.0,SELECTED_COUNT_LT_5
2021-04-06,ROK.N,0.48782501926499056,15.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,HON.OQ,0.5265740035131361,7.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ISRG.OQ,0.4181140533376644,35.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,ZBRA.OQ,0.5055806440145189,9.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,TRMB.OQ,0.36526747681968247,38.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.06994862295949761,0.06994862295949761,1.0,SELECTED_COUNT_LT_5
2021-04-06,APTV.N,0.4825774438696765,19.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,,,0.0,0.0,1.0,SELECTED_COUNT_LT_5
2021-04-06,SPY.P,,,False,True,False,market_hedge,0.0,0.0,0.0,,,-0.8138969195034366,-0.8138969195034366,1.0,SELECTED_COUNT_LT_5
2021-05-05,NVDA.OQ,0.7256921846005844,2.0,True,True,True,gpu_accelerator,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,AMD.OQ,0.6556644408741019,20.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,AVGO.OQ,0.6852439070503702,9.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,INTC.OQ,0.6796013779494894,14.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,MRVL.OQ,,,False,False,False,gpu_accelerator,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,QCOM.OQ,0.6813108508883696,13.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,TXN.OQ,0.6556331242920845,21.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ADI.OQ,0.6366205366582743,28.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,NXPI.OQ,0.6591875899759847,19.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ON.OQ,,,False,False,False,ai_semiconductor,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,MPWR.OQ,0.7123053471599531,4.0,True,True,True,ai_semiconductor,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,MU.OQ,0.6672002994528878,18.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,WDC.OQ,0.733832646990527,1.0,True,True,True,memory_hbm_storage,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,STX.OQ,0.7184332621740742,3.0,True,True,True,memory_hbm_storage,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,SNDK.OQ,,,False,False,False,memory_hbm_storage,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,NTAP.OQ,0.5752188463266374,39.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,HPE.N,0.7020556198536742,6.0,True,True,True,server_network,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,DELL.N,0.682895339143143,10.0,False,True,False,server_network,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ANET.N,0.70067403479504,8.0,True,True,True,server_network,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,CSCO.OQ,0.6726858700170567,17.0,False,True,False,server_network,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,JNPR.N^G25,0.5793968811312549,38.0,False,True,False,server_network,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,CIEN.N,,,False,False,False,server_network,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,MSFT.OQ,0.7022976990094784,5.0,True,True,True,cloud_software,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,AMZN.OQ,0.7012636413939239,7.0,True,True,True,cloud_software,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,GOOG.OQ,0.6754663336723876,15.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,META.OQ,0.6264494761305541,30.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ORCL.N,0.5527974711159199,40.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,IBM.N,0.6062308694261587,35.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,NOW.N,0.6749468888819329,16.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,PLTR.OQ,,,False,False,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,SNPS.OQ,0.6538741662712116,23.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,CDNS.OQ,0.6466347595010172,27.0,False,True,False,cloud_software,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,EQIX.OQ,0.51912083126827,42.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,DLR.N,0.5361126337417814,41.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,AMT.N,0.6258861246941657,31.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,IRM.N,0.6363574821075293,,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,VRT.N,,,False,False,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ETN.N,0.6509259480815107,24.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,TT.N,0.6057807825536254,36.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,JCI.N,0.6503731861009486,25.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,CARR.N,0.682871064657496,11.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,TSLA.OQ,0.6113823655918664,34.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,TER.OQ,0.6344789731834097,29.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ROK.N,0.6155330338549061,33.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,HON.OQ,0.5894917484875922,37.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ISRG.OQ,0.6201286212563669,32.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,ZBRA.OQ,0.6482653213889656,26.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,TRMB.OQ,0.681486298521973,12.0,True,True,True,robotics_autonomy,0.1111111111111111,0.1,0.08159094830286524,0.11032013680357967,0.9064528280820189,0.073958345835026,0.073958345835026,1.0,SELECTED
2021-05-05,APTV.N,0.6544067286615126,22.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,0.0,0.0,1.0,NOT_SELECTED
2021-05-05,SPY.P,,,False,True,False,market_hedge,0.0,0.0,0.0,0.11032013680357967,0.9064528280820189,-0.9064528280820188,-0.9064528280820188,1.0,SPY_BETA_HEDGE
2021-06-04,NVDA.OQ,0.49543132793003775,21.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.00826687891522944,0.9053330158918339,NOT_SELECTED
2021-06-04,AMD.OQ,0.5147131264156304,15.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,AVGO.OQ,0.5283064353625702,10.0,False,True,False,gpu_accelerator,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,INTC.OQ,0.5537351764990709,3.0,True,True,True,gpu_accelerator,0.14285714285714285,0.1,0.08526905807998314,0.08743394499047547,1.0,0.08526905807998314,0.07719689351380708,0.9053330158918339,SELECTED
2021-06-04,MRVL.OQ,,,False,False,False,gpu_accelerator,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,QCOM.OQ,0.5241880241988148,12.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,TXN.OQ,0.5507126544731692,6.0,True,True,True,ai_semiconductor,0.14285714285714285,0.1,0.08526905807998314,0.08743394499047547,1.0,0.08526905807998314,0.07719689351380708,0.9053330158918339,SELECTED
2021-06-04,ADI.OQ,0.5084223133736305,16.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,NXPI.OQ,0.5524400746297194,4.0,True,True,True,ai_semiconductor,0.14285714285714285,0.1,0.08526905807998314,0.08743394499047547,1.0,0.08526905807998314,0.07719689351380708,0.9053330158918339,SELECTED
2021-06-04,ON.OQ,,,False,False,False,ai_semiconductor,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,MPWR.OQ,0.5018100488155742,18.0,False,True,False,ai_semiconductor,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0069850712719979335,0.9053330158918339,NOT_SELECTED
2021-06-04,MU.OQ,0.5269476661904277,11.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,WDC.OQ,0.4295620647068552,36.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.007651387526329115,0.9053330158918339,NOT_SELECTED
2021-06-04,STX.OQ,0.4364589616787238,34.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.007680540481766945,0.9053330158918339,NOT_SELECTED
2021-06-04,SNDK.OQ,,,False,False,False,memory_hbm_storage,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,NTAP.OQ,0.4728669629010529,29.0,False,True,False,memory_hbm_storage,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,HPE.N,0.517117001271386,14.0,False,True,False,server_network,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.006910462936009387,0.9053330158918339,NOT_SELECTED
2021-06-04,DELL.N,0.43453891612374695,35.0,False,True,False,server_network,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,ANET.N,0.429146909305301,37.0,False,True,False,server_network,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.007520577636495801,0.9053330158918339,NOT_SELECTED
2021-06-04,CSCO.OQ,0.4881154086273875,23.0,False,True,False,server_network,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,JNPR.N^G25,0.43690917433027776,33.0,False,True,False,server_network,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,CIEN.N,,,False,False,False,server_network,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,MSFT.OQ,0.5293639007237855,8.0,True,True,True,cloud_software,0.14285714285714285,0.1,0.08526905807998314,0.08743394499047547,1.0,0.08526905807998314,0.08413170290138348,0.9053330158918339,SELECTED
2021-06-04,AMZN.OQ,0.5611223183119355,2.0,True,True,True,cloud_software,0.14285714285714285,0.1,0.08526905807998314,0.08743394499047547,1.0,0.08526905807998314,0.08386285857298244,0.9053330158918339,SELECTED
2021-06-04,GOOG.OQ,0.551098596458164,5.0,True,True,True,cloud_software,0.14285714285714285,0.09999999999999998,0.08526905807998313,0.08743394499047547,1.0,0.08526905807998313,0.07719689351380707,0.9053330158918339,SELECTED
2021-06-04,META.OQ,0.528524421960393,9.0,False,True,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,ORCL.N,0.4402304038905173,32.0,False,True,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,IBM.N,0.4833381958565783,25.0,False,True,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,NOW.N,0.5323007179823814,7.0,False,True,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,PLTR.OQ,,,False,False,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,SNPS.OQ,0.5012805371299591,19.0,False,True,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,CDNS.OQ,0.4841433964759023,24.0,False,True,False,cloud_software,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,EQIX.OQ,0.3615567105161216,43.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,DLR.N,0.42073215992920304,38.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,AMT.N,0.47474765379984796,28.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,IRM.N,0.412983677817299,39.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,VRT.N,,,False,False,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,ETN.N,0.4547065105041917,30.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,TT.N,0.4953562752581949,22.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,JCI.N,0.47815535492721917,27.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,CARR.N,0.5059583064863483,17.0,False,True,False,data_center_power_cooling,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,TSLA.OQ,0.6756117658833363,1.0,True,True,True,robotics_autonomy,0.14285714285714285,0.1,0.08526905807998314,0.08743394499047547,1.0,0.08526905807998314,0.07719689351380708,0.9053330158918339,SELECTED
2021-06-04,TER.OQ,0.5190327185171204,13.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,ROK.N,0.38397692106627346,41.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,HON.OQ,0.4423232820724899,31.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,ISRG.OQ,0.4987439508037026,20.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,ZBRA.OQ,0.40288309876838524,40.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,TRMB.OQ,0.48174095294319946,26.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.006691546514330335,0.9053330158918339,NOT_SELECTED
2021-06-04,APTV.N,0.36238472544189704,42.0,False,True,False,robotics_autonomy,0.0,0.0,0.0,0.08743394499047547,1.0,0.0,0.0,0.9053330158918339,NOT_SELECTED
2021-06-04,SPY.P,,,False,True,False,market_hedge,0.0,0.0,0.0,0.08743394499047547,1.0,-1.0,-0.990044917944004,0.9053330158918339,SPY_BETA_HEDGE
